0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
1.0,0.88467926,0.9412235,0.9902128,0.52746725,0.9386996,0.91106176,0.85650337,0.6035489,0.89631104,0.9628552,0.4830107,0.91118133,0.939258,0.9677735,0.89631104,0.93590015,0.89631104,0.65102863,0.959123,0.65102863,0.96583724,0.49663875,0.85391736,0.79446536,0.89631104,0.9935447,0.8952982,0.40789908,0.58416986,0.9016207,0.96588916,0.6892684,0.93804204,0.56990033,0.83298165,0.7042005,0.45827883,0.89631104,0.9031818,0.39416426,0.9077625,0.8564864,0.90894663,0.88207877,0.6417129,0.8303385,0.52602065,0.94628274,0.93062365,0.9242463,0.8341135,0.9412338,0.9929973,0.89889973,0.87063205,0.9700999,0.91446006,0.9397018,0.9002369,0.92255986,0.8988313,0.96460545,0.9670825,0.91953063,0.8589378,0.8330032,0.99156415,0.96583724,0.45827883,0.413011,0.84707093,0.96983707,0.8162315,0.91118133,0.8965131,0.8162315,0.52602065,0.9437618,0.97344327,0.45827883,0.9547692
0.88467926,1.0,0.88792086,0.88146895,0.46979237,0.8756038,0.91669524,0.93826705,0.610256,0.96492696,0.8910575,0.46427783,0.9606751,0.9235598,0.9043567,0.96492696,0.9057035,0.96492696,0.6104114,0.8519746,0.6104114,0.86492574,0.44573292,0.8077934,0.72303057,0.96492696,0.8794178,0.96503997,0.3907507,0.5533943,0.8980783,0.9194348,0.61684066,0.9068754,0.5378364,0.85525256,0.6544391,0.43373996,0.96492696,0.8614129,0.36407557,0.9539941,0.7929543,0.957439,0.9565971,0.5979968,0.8465413,0.48379713,0.8992291,0.915979,0.9370048,0.78863525,0.90960664,0.8726065,0.9462431,0.95202637,0.91078556,0.9618512,0.9086593,0.96945316,0.92035836,0.85686517,0.91632986,0.91465443,0.87170804,0.8609634,0.7837049,0.8633768,0.86492574,0.43373996,0.39001492,0.84987116,0.9002805,0.83189756,0.9606751,0.9430576,0.83189756,0.48379713,0.90751064,0.9104305,0.43373996,0.83923316
0.9412235,0.88792086,1.0000001,0.9580637,0.471937,0.98532796,0.86045676,0.83071613,0.5674306,0.9372388,0.9042684,0.48484617,0.95158935,0.94420815,0.8907218,0.9372388,0.8977327,0.9372388,0.58986944,0.91285,0.58986944,0.88699615,0.45885697,0.88812613,0.80921745,0.9372388,0.9497856,0.9320674,0.40613484,0.51334536,0.871668,0.90239346,0.6183653,0.87640995,0.5214433,0.78742975,0.8012084,0.46744543,0.9372388,0.9602216,0.38006076,0.87689066,0.90238905,0.9530139,0.8575546,0.57824886,0.7841394,0.48774108,0.8987028,0.8997434,0.94469416,0.87743616,0.98457664,0.92783886,0.94806993,0.8400662,0.90201336,0.90535516,0.98415464,0.93742573,0.864923,0.8352083,0.89691234,0.9007567,0.84811926,0.8898369,0.9002216,0.9317849,0.88699615,0.46744543,0.4068396,0.8723072,0.8999182,0.8474339,0.95158935,0.9392432,0.8474339,0.48774108,0.8967404,0.9049219,0.46744543,0.87921333
0.9902128,0.88146895,0.9580637,0.9999998,0.5023469,0.9558182,0.90462786,0.8474151,0.58806914,0.9009991,0.95929974,0.4681998,0.9186007,0.944785,0.9494264,0.9009991,0.9231942,0.9009991,0.6336037,0.9614038,0.6336037,0.95016336,0.47524464,0.85915637,0.8081974,0.9009991,0.99629205,0.8976788,0.39475578,0.56467897,0.8862009,0.9492896,0.67779136,0.92001265,0.5467236,0.8177136,0.73644674,0.44659984,0.9009991,0.9200176,0.37700242,0.8956478,0.86889076,0.916499,0.8709811,0.62176245,0.81911373,0.5016776,0.9403552,0.91805106,0.9316047,0.84367085,0.95448494,0.98293954,0.9121512,0.86226296,0.95675725,0.90934044,0.95050156,0.90692335,0.9130628,0.87948203,0.9483055,0.94728494,0.89318234,0.85753673,0.8500179,0.9880036,0.95016336,0.44659984,0.39863542,0.8420083,0.9566026,0.8101906,0.9186007,0.90892744,0.8101906,0.5016776,0.9311948,0.95586735,0.44659984,0.9504801
0.52746725,0.46979237,0.471937,0.5023469,1.0000004,0.46915925,0.4952454,0.4573656,0.7672714,0.45091343,0.5274252,0.8201995,0.4541556,0.48691487,0.5315206,0.45091343,0.5314237,0.45091343,0.8102261,0.5332104,0.8102261,0.54086673,0.8321036,0.47063336,0.5533377,0.45091343,0.5135565,0.45581126,0.7080243,0.84185135,0.49891958,0.51661587,0.8051445,0.5325788,0.90617156,0.5077496,0.37010944,0.8011526,0.45091343,0.47063297,0.759169,0.50899255,0.44651747,0.44270557,0.49814102,0.84819686,0.5137007,0.8841922,0.53760505,0.544667,0.47454453,0.46719122,0.46594304,0.5349247,0.44275385,0.47876656,0.5288408,0.49287754,0.47647792,0.44600418,0.5260465,0.57516384,0.51348615,0.5345387,0.5466081,0.4558568,0.41157058,0.53319967,0.54086673,0.8011526,0.76942873,0.4670159,0.53240126,0.44908363,0.4541556,0.44105583,0.44908363,0.8841922,0.53450334,0.5401664,0.8011526,0.5350381
0.9386996,0.8756038,0.98532796,0.9558182,0.46915925,0.9999999,0.8479725,0.8070656,0.5558341,0.9282522,0.9066565,0.48012507,0.9400703,0.9496318,0.8916283,0.9282522,0.9021036,0.9282522,0.5846015,0.926715,0.5846015,0.90358233,0.46098882,0.9068499,0.8022153,0.9282522,0.9476736,0.9230709,0.4034737,0.5085988,0.8753098,0.8931809,0.6170275,0.877113,0.5173339,0.78855,0.79319185,0.46028873,0.9282522,0.96579343,0.38025117,0.87051463,0.9114813,0.93364406,0.8503507,0.57471365,0.7821866,0.48663726,0.9027357,0.8999829,0.9378896,0.8916683,0.9885743,0.9307759,0.9357677,0.830513,0.9040069,0.89431316,0.9825405,0.9248931,0.8513763,0.8390994,0.8886364,0.8971683,0.85134137,0.8863082,0.91497296,0.9410133,0.90358233,0.46028873,0.40166432,0.873289,0.9039356,0.8548323,0.9400703,0.9233101,0.8548323,0.48663726,0.9006391,0.90316373,0.46028873,0.8946776
0.91106176,0.91669524,0.86045676,0.90462786,0.4952454,0.8479725,1.0000001,0.9264903,0.607342,0.8893708,0.940681,0.42196319,0.9004829,0.90739095,0.93561125,0.8893708,0.895999,0.8893708,0.6460435,0.89537597,0.6460435,0.89119256,0.45019513,0.7332406,0.7352939,0.8893708,0.90983415,0.8861115,0.36840424,0.60564923,0.8692483,0.94269943,0.67919266,0.89991206,0.5457697,0.86784506,0.61155295,0.41064763,0.8893708,0.83046377,0.35446364,0.9441515,0.7492161,0.899625,0.92177963,0.62414634,0.8826215,0.482054,0.9252955,0.90050864,0.9219779,0.7467277,0.87553227,0.9119532,0.88081276,0.9395424,0.93652284,0.9206997,0.868864,0.90139747,0.9719362,0.8992939,0.9451083,0.9218873,0.86622906,0.77573264,0.71569526,0.9014741,0.89119256,0.41064763,0.37885457,0.763536,0.9338844,0.76142603,0.9004829,0.88721806,0.76142603,0.482054,0.9043294,0.93038696,0.41064763,0.90771097
0.85650337,0.93826705,0.83071613,0.8474151,0.4573656,0.8070656,0.9264903,1.0000001,0.58004326,0.90014255,0.8640897,0.40155298,0.8986214,0.8724073,0.8842536,0.90014255,0.8573455,0.90014255,0.59859383,0.8163826,0.59859383,0.83543336,0.40255305,0.72223675,0.67341614,0.90014255,0.853122,0.9004185,0.33865654,0.5572598,0.8625729,0.91188806,0.60088336,0.8772789,0.5085725,0.86344963,0.585937,0.38340774,0.90014255,0.79712856,0.31859726,0.9529089,0.728435,0.90665436,0.9532263,0.5812596,0.86185575,0.43573937,0.8574581,0.86568546,0.8946016,0.71106094,0.8449445,0.84677863,0.8795341,0.9721066,0.8862145,0.91524875,0.8382309,0.90955776,0.934078,0.83721805,0.91117215,0.88860786,0.8354886,0.78748685,0.6981733,0.83066225,0.83543336,0.38340774,0.34854627,0.7687483,0.87546843,0.742779,0.8986214,0.88490295,0.742779,0.43573937,0.86061656,0.8755002,0.38340774,0.8196173
0.6035489,0.610256,0.5674306,0.58806914,0.7672714,0.5558341,0.607342,0.58004326,0.9999999,0.5932015,0.6086379,0.7287415,0.59741974,0.5860919,0.6213026,0.5932015,0.63690114,0.5932015,0.93128455,0.5975933,0.93128455,0.6195272,0.718149,0.52162194,0.6449175,0.5932015,0.5945287,0.59887475,0.6067937,0.8391875,0.58710206,0.6166189,0.83596647,0.63253164,0.83985144,0.569033,0.4346981,0.64556026,0.5932015,0.5561762,0.638499,0.626209,0.48616022,0.586867,0.6125128,0.9334507,0.59593356,0.7521447,0.6289306,0.65327334,0.59306264,0.5227062,0.5677377,0.60362697,0.58394057,0.5911027,0.6220467,0.6274526,0.5769034,0.58917546,0.63217044,0.64395076,0.6140875,0.6263661,0.6351809,0.5451244,0.48296827,0.6001781,0.6195272,0.64556026,0.6746427,0.54683214,0.62354195,0.5415437,0.59741974,0.58816266,0.5415437,0.7521447,0.6377903,0.6345854,0.64556026,0.5997906
0.89631104,0.96492696,0.9372388,0.9009991,0.45091343,0.9282522,0.8893708,0.90014255,0.5932015,1.0000002,0.8929833,0.48582602,0.9959607,0.94242465,0.90282005,1.0000002,0.9208592,1.0000002,0.5927524,0.8628961,0.5927524,0.8689317,0.43913627,0.8560754,0.74275255,1.0000002,0.89639735,0.999005,0.40104988,0.5132781,0.90224445,0.91756296,0.59969926,0.9048749,0.52402604,0.81838226,0.71743256,0.4567407,1.0000002,0.9130922,0.3787838,0.9395006,0.83563805,0.9887934,0.93253434,0.58443516,0.8100606,0.4776291,0.90348506,0.92616236,0.9643229,0.8394517,0.95285994,0.8835064,0.98068124,0.9164788,0.9132117,0.96301174,0.95130724,0.9950174,0.8970101,0.84124017,0.91215384,0.91631836,0.8709985,0.90515435,0.8465565,0.8786439,0.8689317,0.4567407,0.4077397,0.8910158,0.9041496,0.87574613,0.9959607,0.97089005,0.87574613,0.4776291,0.91710395,0.91207814,0.4567407,0.83636814
0.9628552,0.8910575,0.9042684,0.95929974,0.5274252,0.9066565,0.940681,0.8640897,0.6086379,0.8929833,0.9999999,0.47349015,0.9068146,0.9361863,0.9780684,0.8929833,0.94974303,0.8929833,0.666253,0.9669387,0.666253,0.9541435,0.49144346,0.81789005,0.7731608,0.8929833,0.9619113,0.8895241,0.3913775,0.60809344,0.89998925,0.9579454,0.7066148,0.94487214,0.57576257,0.8479912,0.67090446,0.4498191,0.8929833,0.8819518,0.38653257,0.9180098,0.8228537,0.8978065,0.89203686,0.64644134,0.8520018,0.52066123,0.9847291,0.9420245,0.9320202,0.8177208,0.91671276,0.96808517,0.8899623,0.8904519,0.9815431,0.9138015,0.91299355,0.8998972,0.9483799,0.91419184,0.9625546,0.9596897,0.9163052,0.8303224,0.79242873,0.96911824,0.9541435,0.4498191,0.4078072,0.8230138,0.9826001,0.80063254,0.9068146,0.88785326,0.80063254,0.52066123,0.95883477,0.97830164,0.4498191,0.97160876
0.4830107,0.46427783,0.48484617,0.4681998,0.8201995,0.48012507,0.42196319,0.40155298,0.7287415,0.48582602,0.47349015,1.0000002,0.482061,0.47480202,0.47865242,0.48582602,0.5153345,0.48582602,0.72753555,0.47076026,0.72753555,0.48976097,0.8440206,0.5364844,0.55774975,0.48582602,0.46680242,0.49035582,0.83283734,0.7159572,0.50117457,0.468579,0.6859462,0.5074045,0.85195374,0.45706934,0.44461378,0.9166825,0.48582602,0.47439477,0.8966698,0.47527072,0.474083,0.4694072,0.47217345,0.77189416,0.4417449,0.8637817,0.49885666,0.5249794,0.46533734,0.52287346,0.47712883,0.47709483,0.47397476,0.43001753,0.48178032,0.4865966,0.49064595,0.471183,0.44334087,0.49371076,0.46094882,0.5039333,0.5185216,0.5430774,0.4757617,0.48105654,0.48976097,0.9166825,0.9267523,0.55652344,0.48326802,0.5306957,0.482061,0.46146694,0.5306957,0.8637817,0.5110842,0.4962232,0.9166825,0.45952964
0.91118133,0.9606751,0.95158935,0.9186007,0.4541556,0.9400703,0.9004829,0.8986214,0.59741974,0.9959607,0.9068146,0.482061,1.0,0.9484198,0.90918833,0.9959607,0.9219301,0.9959607,0.60025823,0.88111496,0.60025823,0.8786681,0.43865877,0.8577815,0.7714436,0.9959607,0.91377133,0.9934416,0.40005434,0.5183755,0.89469093,0.92348504,0.6128818,0.9057232,0.52413404,0.81452346,0.7378013,0.45673183,0.9959607,0.9229282,0.37819287,0.934208,0.84823525,0.9937515,0.92467225,0.59075534,0.8140918,0.47689015,0.91196376,0.9286003,0.97035974,0.8460865,0.96539015,0.8975997,0.9909278,0.91267866,0.92001355,0.96186745,0.96326447,0.9958204,0.9062531,0.8480556,0.9182843,0.9201273,0.87108827,0.89711833,0.8558829,0.89493126,0.8786681,0.45673183,0.40755486,0.88172054,0.9122727,0.86764956,1.0,0.9850383,0.86764956,0.47689015,0.91972476,0.9203777,0.45673183,0.8551066
0.939258,0.9235598,0.94420815,0.944785,0.48691487,0.9496318,0.90739095,0.8724073,0.5860919,0.94242465,0.9361863,0.47480202,0.9484198,0.99999976,0.92794144,0.94242465,0.929021,0.94242465,0.6098527,0.93588805,0.6098527,0.92738277,0.46516928,0.8868451,0.7849053,0.94242465,0.939814,0.9400367,0.4073422,0.5367875,0.9271917,0.92854613,0.6420008,0.9195131,0.5360476,0.841691,0.7380493,0.46005666,0.94242465,0.9339839,0.39023912,0.9221062,0.8763249,0.9393845,0.912143,0.60056806,0.84008133,0.49540412,0.9385268,0.93596065,0.951809,0.8735782,0.9617174,0.93699676,0.93626434,0.89714974,0.9357995,0.9373611,0.9573169,0.9407766,0.9055749,0.8754008,0.92373747,0.9300828,0.8883821,0.8939093,0.8637737,0.93692195,0.92738277,0.46005666,0.41043252,0.8871957,0.93410665,0.85939664,0.9484198,0.9279165,0.85939664,0.49540412,0.9317783,0.93389446,0.46005666,0.91807586
0.9677735,0.9043567,0.8907218,0.9494264,0.5315206,0.8916283,0.93561125,0.8842536,0.6213026,0.90282005,0.9780684,0.47865242,0.90918833,0.92794144,1.0000002,0.90282005,0.9700245,0.90282005,0.6716263,0.9366497,0.6716263,0.9643029,0.4943948,0.8147565,0.7482376,0.90282005,0.9573127,0.9029752,0.38988662,0.6067668,0.93086207,0.9870715,0.69661117,0.9714384,0.58384717,0.8603835,0.6417595,0.4511662,0.90282005,0.8622562,0.3921702,0.94193697,0.80811524,0.9035982,0.9185882,0.6600462,0.8573296,0.53012335,0.9713862,0.9538311,0.9230846,0.79966545,0.9021679,0.9719172,0.8845911,0.9107835,0.99800456,0.92921513,0.8988036,0.90359247,0.9503063,0.9243808,0.98962283,0.98870146,0.95380414,0.8518461,0.77786976,0.96357536,0.9643029,0.4511662,0.4097415,0.8450708,0.99656355,0.816413,0.90918833,0.88263196,0.816413,0.53012335,0.9746604,0.9937733,0.4511662,0.94597006
0.89631104,0.96492696,0.9372388,0.9009991,0.45091343,0.9282522,0.8893708,0.90014255,0.5932015,1.0000002,0.8929833,0.48582602,0.9959607,0.94242465,0.90282005,1.0000002,0.9208592,1.0000002,0.5927524,0.8628961,0.5927524,0.8689317,0.43913627,0.8560754,0.74275255,1.0000002,0.89639735,0.999005,0.40104988,0.5132781,0.90224445,0.91756296,0.59969926,0.9048749,0.52402604,0.81838226,0.71743256,0.4567407,1.0000002,0.9130922,0.3787838,0.9395006,0.83563805,0.9887934,0.93253434,0.58443516,0.8100606,0.4776291,0.90348506,0.92616236,0.9643229,0.8394517,0.95285994,0.8835064,0.98068124,0.9164788,0.9132117,0.96301174,0.95130724,0.9950174,0.8970101,0.84124017,0.91215384,0.91631836,0.8709985,0.90515435,0.8465565,0.8786439,0.8689317,0.4567407,0.4077397,0.8910158,0.9041496,0.87574613,0.9959607,0.97089005,0.87574613,0.4776291,0.91710395,0.91207814,0.4567407,0.83636814
0.93590015,0.9057035,0.8977327,0.9231942,0.5314237,0.9021036,0.895999,0.8573455,0.63690114,0.9208592,0.94974303,0.5153345,0.9219301,0.929021,0.9700245,0.9208592,0.9999999,0.9208592,0.6678172,0.92266273,0.6678172,0.9604096,0.51251996,0.850546,0.73538494,0.9208592,0.9259391,0.92120427,0.41057104,0.59392333,0.937555,0.95684636,0.6803087,0.980503,0.59697425,0.85237396,0.65089154,0.48265487,0.9208592,0.86950755,0.4170013,0.9364977,0.8344611,0.91141206,0.9225849,0.656899,0.8582493,0.5523352,0.9760734,0.9750149,0.9145961,0.8293013,0.90913737,0.9374645,0.8963162,0.89324033,0.9749881,0.9303212,0.907955,0.913414,0.913108,0.91957647,0.9537405,0.9712732,0.97220385,0.87951833,0.805378,0.9346646,0.9604096,0.48265487,0.4329369,0.8814039,0.9761154,0.86756194,0.9219301,0.88955003,0.86756194,0.5523352,0.99666595,0.97581106,0.48265487,0.9217392
0.89631104,0.96492696,0.9372388,0.9009991,0.45091343,0.9282522,0.8893708,0.90014255,0.5932015,1.0000002,0.8929833,0.48582602,0.9959607,0.94242465,0.90282005,1.0000002,0.9208592,1.0000002,0.5927524,0.8628961,0.5927524,0.8689317,0.43913627,0.8560754,0.74275255,1.0000002,0.89639735,0.999005,0.40104988,0.5132781,0.90224445,0.91756296,0.59969926,0.9048749,0.52402604,0.81838226,0.71743256,0.4567407,1.0000002,0.9130922,0.3787838,0.9395006,0.83563805,0.9887934,0.93253434,0.58443516,0.8100606,0.4776291,0.90348506,0.92616236,0.9643229,0.8394517,0.95285994,0.8835064,0.98068124,0.9164788,0.9132117,0.96301174,0.95130724,0.9950174,0.8970101,0.84124017,0.91215384,0.91631836,0.8709985,0.90515435,0.8465565,0.8786439,0.8689317,0.4567407,0.4077397,0.8910158,0.9041496,0.87574613,0.9959607,0.97089005,0.87574613,0.4776291,0.91710395,0.91207814,0.4567407,0.83636814
0.65102863,0.6104114,0.58986944,0.6336037,0.8102261,0.5846015,0.6460435,0.59859383,0.93128455,0.5927524,0.666253,0.72753555,0.60025823,0.6098527,0.6716263,0.5927524,0.6678172,0.5927524,1.0000002,0.6548611,1.0000002,0.66762817,0.7405971,0.53505,0.6733938,0.5927524,0.6431099,0.5980967,0.5811554,0.8837273,0.6175165,0.65666074,0.9093163,0.66605353,0.8758817,0.5999837,0.44409162,0.6509557,0.5927524,0.5851614,0.60851663,0.6513412,0.49824157,0.58818364,0.6282451,0.96979797,0.63414127,0.7905466,0.6768554,0.67832065,0.6216333,0.5342165,0.5914532,0.65659344,0.58241653,0.61619616,0.67021877,0.6326195,0.59800357,0.5907216,0.6787625,0.6957905,0.6571949,0.6666069,0.66789013,0.5471119,0.4996698,0.6567397,0.66762817,0.6509557,0.63750494,0.55088747,0.6734316,0.5502319,0.60025823,0.5869002,0.5502319,0.7905466,0.67084515,0.678094,0.6509557,0.6673641
0.959123,0.8519746,0.91285,0.9614038,0.5332104,0.926715,0.89537597,0.8163826,0.5975933,0.8628961,0.9669387,0.47076026,0.88111496,0.93588805,0.9366497,0.8628961,0.92266273,0.8628961,0.6548611,1.0,0.6548611,0.9593085,0.49179864,0.8511704,0.786188,0.8628961,0.96223295,0.8590484,0.3924325,0.59798884,0.86162734,0.9165411,0.699745,0.9078989,0.5683683,0.81700623,0.6992066,0.44814515,0.8628961,0.90205395,0.38421968,0.8693613,0.8485846,0.8709617,0.84479654,0.6388017,0.81363875,0.5196636,0.9599947,0.91799563,0.9064201,0.840993,0.9284241,0.9645519,0.87138,0.8401865,0.94257164,0.8800596,0.9249276,0.8677461,0.90224653,0.8926004,0.91714805,0.9204255,0.88509774,0.8087363,0.8319399,0.9760134,0.9593085,0.44814515,0.40057096,0.8070502,0.94742167,0.7963153,0.88111496,0.86837804,0.7963153,0.5196636,0.93193555,0.943583,0.44814515,0.98429257
